application_system_id;application_system_hex_id;application_system_name;application_system_current_state;application_system_diagram_hex_id;application_system_diagram_description;interaction_id;interaction_name;from_application_id;from_application_hex_id;from_application_name;to_application_id;to_application_hex_id;to_application_name;middleware;middleware_id_0;middleware_name_0;middleware_id_1;middleware_name_1;middleware_id_2;middleware_name_2;middleware_id_3;middleware_name_3;interface_type;pan;pci_card_holder;privacy_flag
Gh7rDRrmXLaz;D47A56CD61C3F645;Customer Notification Services (CNS);Production;D47B56FE61C30E0A;Customer Notification Services Diagram;61558F935FD8902F;Send PIN via MQ;wM08r7ZeSjXL;D47A561261C3F103;ESB - CCMS Container;D5TQnuceSTpF;D47A561D61C3F14A;CCMS;No;;;;;;;;;MESSAGE QUEUE;No;Yes;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;0171502E645A52B7;Card Lifecycle event;wzDVD9uVU9L8;AA44F551651F99B5;CNS Delivery;D5TQnuceSTpF;ECEB275263C543F8;CCMS;No;;;;;;;;;MESSAGE QUEUE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;33A44CBD5FD769F2;Changing Cardholder data [FILE];D5TQnuceSTpF;ECEB275263C543F8;CCMS;u5TQc4eeS1KM;486D48FA63E33315;GILC B2B External Partners;Yes;ztytFaXvZn0r;DataOne - MFT;;;;;;;DATA FILE;No;No;No
Zkmvrd)jTz2W;E70BF9F55DB7802F;Dynacos Master Data;Production;E70BF9FD5DB7808D;Application System Structure Diagram-2;AF08CC865E425F4C;Exchange rates;D5TQnuceSTpF;294A71AD5E7B69CF;CCMS;S0WAF9taT9mF;E70B086A5DB8860D;Dynacos Master Data;No;;;;;;;;;DATA FILE;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;83C78A955FD74582;Cardholder Verification Methods [WS];bjx2sYngSneF;486D6A4163E341DD;Authentic;P)WW01fmTb0K;37C96F6C66332BC2;Nevis Proxy;No;;;;;;;;;WS SOAP;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;69B7745961ED2F6F;CTB Clearing file [FILE];92WAE9taT5dF;3F553FE863EB4870;Dynacos Accounting;D5TQnuceSTpF;ECEB275263C543F8;CCMS;No;;;;;;;;;DATA FILE;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;33A4632D5FD7A03E;Token Enquiry [WS]-1;bjx2sYngSneF;486D6A4163E341DD;Authentic;I7TQm0deSbRG;486D6A4163E34233;Authorization GUI;No;;;;;;;;;WS REST;No;No;No
S7zkq9ikT1zC;BBD1C2745DBA33D0;Pythagoras;Production;BBD1C27B5DBA342E;Pythagoras System Diagram;6155891F5FD88030;Person data;b6zKGK6LSjK4;BBD1C2FA5DBA35AB;Pythagoras;D5TQnuceSTpF;615588F45FD87FB8;CCMS;No;;;;;;;;;DATA FILE;No;No;Yes
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;83C789155FD73B2C;AGGA Internal [FILE];bjx2sYngSneF;486D6A4163E341DD;Authentic;D5TQnuceSTpF;486D6A4263E34289;CCMS;No;;;;;;;;;DATA FILE;No;No;No
Ie7ruzqmXDeL;D47A4F7861C35683;3DSecure;Production;D47A4FA061C3736E;3D Secure Diagram;4F5D68935FA94C57;Get info for card checks and challenge steps [REST];D5TQnuceSTpF;D47A4F6161C35530;CCMS;DI67vt1pSHtM;D47A4F1C61C35386;ESB - 3DSecure Container;No;;;;;;;;;WS REST;Yes;No;Yes
f3)VxAw5c5rJ;7FF0A2BB66174F51;Partner Collaboration Tool (PCT);Production;7FF0A2EC66176BBB;Application System Structure Diagram;AD2DCBF25D91852E;CCMS.GetCVV2_WS;D5TQnuceSTpF;7FF0A2BC66175077;CCMS;fjr2OM36a1dI;7FF0A2BC66175037;Partner Collaboration Tool (PCT) - CHD Service;No;;;;;;;;;WS REST;No;No;No
Y)zPaM71VH07;67DF75A45F041C04;Dynacos Accounting;Production;67DF75B25F041CDF;Application System Structure Diagram;097A680062CD74C3;SCAD - Expired authorization list;92WAE9taT5dF;67DF75BC5F041E66;Dynacos Accounting;bjx2sYngSneF;918DAC8A65486422;Authentic;No;;;;;;;;;DATA FILE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;9E2FEACA68B66BE2;Mastercard ABU Feedback File;D5TQnuceSTpF;ECEB275263C543F8;CCMS;)TQWJiejebYS;9E2FA30068B612E7;Mastercard Automatic Billing Updater (ABU);No;;;;;;;;;DATA FILE;Yes;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;83C785DE5FD722CB;Authorization Fee Request [WS];D5TQnuceSTpF;486D6A4263E34289;CCMS;bjx2sYngSneF;486D6A4163E341DD;Authentic;No;;;;;;;;;WS REST;No;No;No
W2C5rkYUUfhM;14C02BB55E7A5ABA;Partner Card Services (PCS);Production;14C02BBC5E7A5B10;Application System Structure Diagram;7428A08A61FB10D1;Send PIN-1;D5TQnuceSTpF;7428A71A61FB28C0;CCMS;)L08F6ZeSTKL;14C02BD35E7A5C9B;Partner Card Services (PCS);No;;;;;;;;;WS REST;No;No;No
pfh85TZCX5qH;22BA374561324741;BOT - RPA;Production;22BA374E61325224;Application System Structure Diagram;38D9456E61AE7E8D;Card Replacement;D5TQnuceSTpF;97599B45628C0B00;CCMS;3wx3BPZhXLTK;38D9441661AE7D34;RPA - CCMS CardReplacement;No;;;;;;;;;USER SCREEN;No;No;Yes
Gf7rJromXLHI;D47A2D5361C34915;Loyalty Cornèr Suite (LCS);Production;5ED2AF8861E698CE;Application System Structure Diagram;5ED2BFBF61E6AA55;Billing cycle trigger [FILE];9Kn9pWYFVrC2;5ED2B52B61E69C74;LCS Loyalty Cornèr Suite;D5TQnuceSTpF;5ED2B34361E69C10;CCMS;No;;;;;;;;;DATA FILE;No;No;No
B79zoIF9WDQU;F491F4B2602479A3;PEGA Marketing (PEGA);Retirement;F491F4BB60247A7C;Application System Structure Diagram;435344335ED172B7;ESB Pega Int -> CCMS;D5TQnuceSTpF;F491F6E160248192;CCMS;TVYFFFKhTjHG;F491F6C7602480F0;ESB - Pega Int Container;No;;;;;;;;;WS REST;No;No;Yes
W2C5rkYUUfhM;14C02BB55E7A5ABA;Partner Card Services (PCS);Production;14C02BBC5E7A5B10;Application System Structure Diagram;61558F935FD8902F;Send PIN via MQ;wM08r7ZeSjXL;7428A73F61FB2A0E;ESB - CCMS Container;D5TQnuceSTpF;7428A71A61FB28C0;CCMS;No;;;;;;;;;MESSAGE QUEUE;No;Yes;Yes
QEyZajkLYXGE;8FC3EB6462563908;Holistic Pay - Person Registry;Production;8FC3EB6E625639E5;Application System Structure Diagram;A718C98B632A36AB;CCMS Person Structure Change;oUSVnNuiVjy6;8FC3EBA462563D0C;Apache Kafka (onpremise);D5TQnuceSTpF;8FC3EC9E62564063;CCMS;No;;;;;;;;;MESSAGE QUEUE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;1F5890526748A05E;NotifyPostingDRBPackageFeeResult;q0z3LoLxc9yJ;DC24DF32670455B6;DRB Package Management System (PMS);D5TQnuceSTpF;ECEB275263C543F8;CCMS;Yes;oUSVnNuiVjy6;Apache Kafka (onpremise);;;;;;;MESSAGE QUEUE;No;No;No
Ie7ruzqmXDeL;D47A4F7861C35683;3DSecure;Production;D47A4FA061C3736E;3D Secure Diagram;3B903E545DBD3DCB;3DS Enrollment Request (MQ);DI67vt1pSHtM;D47A4F1C61C35386;ESB - 3DSecure Container;D5TQnuceSTpF;D47A4F6161C35530;CCMS;No;;;;;;;;;MESSAGE QUEUE;No;No;Yes
HBjNmhfvXLvE;5ED29AF061E63B95;Customer Care POCI (PEGA);Production;5ED29B0A61E653A3;Application System Structure Diagram-2;61558F935FD8902F;Send PIN via MQ;wM08r7ZeSjXL;7428A5D561FB2168;ESB - CCMS Container;D5TQnuceSTpF;5ED29AEA61E63612;CCMS;Yes;s2vXqg8gTHFQ;MQ Series;;;;;;;MESSAGE QUEUE;No;Yes;Yes
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;83C790B05FD759BD;Financial Auth Request (0100) [TCP/IP];bjx2sYngSneF;486D6A4163E341DD;Authentic;qrsiKQRzZf4Q;E098582F64076DD9;DCI Diners Private CPN (Client Private Network);No;;;;;;;;;WS TCP/IP;Yes;Yes;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;688ADC056697AF24;Provide Final Outcome code;ZrIdQlT)Z10X;C37DCB07669842E2;FRED Predictor;bjx2sYngSneF;486D6A4163E341DD;Authentic;No;;;;;;;;;WS REST;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;33A460525FD790A1;Fractals - Card Status Update [WS];EN08sHYeSTiI;486D6A4163E34208;Fractals;bjx2sYngSneF;486D6A4163E341DD;Authentic;No;;;;;;;;;WS REST;No;No;No
Zkmvrd)jTz2W;E70BF9F55DB7802F;Dynacos Master Data;Production;E70BF9FD5DB7808D;Application System Structure Diagram-2;5D1B8B7463737BEE;Debit Onboarding via file rejected;S0WAF9taT9mF;E70B086A5DB8860D;Dynacos Master Data;D5TQnuceSTpF;294A71AD5E7B69CF;CCMS;No;;;;;;;;;DATA FILE;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;33A464DE5FD7ADE5;Single Transaction Enquiry [WS];bjx2sYngSneF;486D6A4163E341DD;Authentic;D5TQnuceSTpF;486D6A4263E34289;CCMS;No;;;;;;;;;WS REST;No;No;No
MNAT7tNlTDDZ;74A57DC75DBD8CD3;CLM Onboarding (PEGA);Production;74A57E095DBD8D48;CLM Onboarding (PEGA) Diagram;C28BC460650A2DF6;Update Event Case (REST);wM08r7ZeSjXL;890090176509A1EB;ESB - CCMS Container;D5TQnuceSTpF;74A580F15DBDA075;CCMS;No;;;;;;;;;WS REST;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;33A45B805FD78719;Valid Outlets [FILE];bjx2sYngSneF;486D6A4163E341DD;Authentic;u5TQc4eeS1KM;37C941096633208F;GILC B2B External Partners;No;;;;;;;;;DATA FILE;No;No;No
I4cdb4RiT9GB;9E61B1255DB12D02;Automation Statement (Inspire);Production;9D769D8E5DB27334;Automation Statement (Inspire) Diagram;9D769FED5DB27704;CSV Statement (FILE);SM080wYeSbdK;9D769F825DB2766E;Automation Statement (Inspire);D5TQnuceSTpF;9D769F6F5DB27614;CCMS;No;;;;;;;;;DATA FILE;No;No;Yes
pfh85TZCX5qH;22BA374561324741;BOT - RPA;Production;22BA374E61325224;Application System Structure Diagram;B9341DCB684C9013;Create Natural Person on CCMS;D5TQnuceSTpF;97599B45628C0B00;CCMS;R0gMysbfabSD;CE48EBDC682A6AA1;RPA - CCMS Create NaturalPerson;No;;;;;;;;;USER SCREEN;No;No;Yes
O7zk3wjkTzLT;BBD1DE835DBA755F;Collection (PEGA);Production;BBD1DE8B5DBA75BC;Collection PEGA System Diagram;6E9A80B65E6F6907;Create/Update CCMS cases;D5TQnuceSTpF;BBD1E4585DBA87F8;CCMS;TVYFFFKhTjHG;BBD1DEB45DBA76D8;ESB - Pega Int Container;No;;;;;;;;;MESSAGE QUEUE;No;No;Yes
WhCYewehTXJ5;88CA8EA85DAE1538;Winwin;Production;88CA8EBD5DAE160A;Application System Structure Diagram-1;88CA92A55DAE3577;Get Picture Card And Status;rLycFnPhTr(C;88CA8EDF5DAE1726;ESB - ZoomTool WinWin;D5TQnuceSTpF;88CA924D5DAE3176;CCMS;No;;;;;;;;;WS REST;No;No;No
AdXrlDVXUzpL;D619F36F5E85573F;PSD2;Production;D619F3795E85579B;Application System Structure Diagram;109C357868878235;ESB PSD2 -> CCMS;D5TQnuceSTpF;D61904BE5E8670BD;CCMS;REqxT30mTLXM;D619FAED5E855989;ESB - PSD2 mapext Container;No;;;;;;;;;WS REST;No;No;Yes
I8lJyohcVnVP;4EF2BCBC5F9A65FC;Debit (Legal dispute);Production;4EF2BCD15F9A7B7D;Debit (Legal dispute) Diagram;61D68C5E65E941FA;Remove Contenzioso veto;D5TQnuceSTpF;4EF2BCB75F9A656E;CCMS;u49XZXveSHPb;4EF2BC9B5F9A6262;Debit;No;;;;;;;;;DATA FILE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;200E721D5FD36E26;VISA Clearing Incoming file [FILE];D5TQnuceSTpF;ECEB275263C543F8;CCMS;x7zKVI6LSLn3;6F32702A63C5120B;Visa Edit Package;No;;;;;;;;;DATA FILE;No;No;No
O7zk3wjkTzLT;BBD1DE835DBA755F;Collection (PEGA);Production;BBD1DE8B5DBA75BC;Collection PEGA System Diagram;9E61BB1C5DB13513;Cancel Letter;gL08axYeSDkK;BBD1E3465DBA8441;Automation Operational Communication (Inspire);D5TQnuceSTpF;BBD1E4585DBA87F8;CCMS;Yes;s2vXqg8gTHFQ;MQ Series;;;;;;;MESSAGE QUEUE;No;No;No
MS2TOvv(XfvZ;74279E5861FB8F9A;Convenience Cards Customer Management;Production;74279E8161FBBD28;Application System Structure Diagram-2;C8A50CB8691B7D5A;send fee;D5TQnuceSTpF;74279E5261FB885E;CCMS;1yCqGojtbbdE;938EF67068D348FC;Pega IT Service - Enterprise;Yes;s2vXqg8gTHFQ;MQ Series;;;;;;;MESSAGE QUEUE;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;83C791825FD75F8A;Token Activation Notification (0120) [TCP/IP];bjx2sYngSneF;486D6A4163E341DD;Authentic;MhIZ0lvHSXG6;486D6A4463E34437;Visa EAS (EAS-C);No;;;;;;;;;WS TCP/IP;Yes;No;No
ys6kqAkTbzrn;B86DE2B46576C75F;Loyalty Member Management System (MMS);Production;B86DE2BE6576C7FA;Application System Structure Diagram;55A67380685279EC;BonusRedemptionOutput;D5TQnuceSTpF;55A673466852798E;CCMS;qqpBeifBb9Bm;B86DE2D96576C97E;MMS (Member Management System);No;;;;;;;;;DATA FILE;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;83C790725FD757CE;Authorization Advice (0120) [TCP/IP];bjx2sYngSneF;486D6A4163E341DD;Authentic;qrsiKQRzZf4Q;E098582F64076DD9;DCI Diners Private CPN (Client Private Network);No;;;;;;;;;WS TCP/IP;Yes;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;83C791455FD75D9B;Financial Auth Request (0101) [TCP/IP];bjx2sYngSneF;486D6A4163E341DD;Authentic;MhIZ0lvHSXG6;486D6A4463E34437;Visa EAS (EAS-C);No;;;;;;;;;WS TCP/IP;Yes;Yes;No
f3)VxAw5c5rJ;7FF0A2BB66174F51;Partner Collaboration Tool (PCT);Production;7FF0A2EC66176BBB;Application System Structure Diagram;0B5B4B2F64187C5F;CCMS.GetCardRelatedNumbersRetrieving;D5TQnuceSTpF;7FF0A2BC66175077;CCMS;fjr2OM36a1dI;7FF0A2BC66175037;Partner Collaboration Tool (PCT) - CHD Service;No;;;;;;;;;WS REST;Yes;No;No
HBjNmhfvXLvE;5ED29AF061E63B95;Customer Care POCI (PEGA);Production;5ED29B0A61E653A3;Application System Structure Diagram-2;890092BC6509AB46;Create Event Case (REST);wM08r7ZeSjXL;7428A5D561FB2168;ESB - CCMS Container;D5TQnuceSTpF;5ED29AEA61E63612;CCMS;No;;;;;;;;;WS REST;No;No;Yes
pPSaz5RMWrFE;91C6B17D605938FD;Cornèr Public Sites;Production;51395D0E692928DF;Application System Structure Diagram;F835FA1864FF1B27;CCMS.ContractRequestCAConfirmationActivation;D5TQnuceSTpF;FFF92774675099A3;CCMS;L3gMjrdfa1wH;FFF9251E67509798;PEGA - Onboarding Service;No;;;;;;;;;WS REST;No;No;No
AnmnOkEsZr8B;C70CEB9863D82C8D;Holistic Pay - Payment Gateway;Production;C70CEC0263D871EF;Holistic Pay Payment Gateway Diagram;097A6DA562CD7C38;Card plastic change;D5TQnuceSTpF;C70CEB9763D82BDE;CCMS;oUSVnNuiVjy6;C70CEB8863D82628;Apache Kafka (onpremise);No;;;;;;;;;MESSAGE QUEUE;No;No;No
pPSaz5RMWrFE;91C6B17D605938FD;Cornèr Public Sites;Production;51395D0E692928DF;Application System Structure Diagram;A69AC0E86756310A;CCMS.setUpdatePersonPackage;D5TQnuceSTpF;FFF92774675099A3;CCMS;L3gMjrdfa1wH;FFF9251E67509798;PEGA - Onboarding Service;No;;;;;;;;;WS REST;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;3B903E855DBD3FC7;3DS Enrollment Response (MQ);D5TQnuceSTpF;ECEB275263C543F8;CCMS;DI67vt1pSHtM;7DC9B0CF64F16E28;ESB - 3DSecure Container;No;;;;;;;;;MESSAGE QUEUE;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;33A463A05FD7A24A;Authorization Request [WS];bjx2sYngSneF;486D6A4163E341DD;Authentic;I7TQm0deSbRG;486D6A4163E34233;Authorization GUI;No;;;;;;;;;WS REST;No;No;No
cs((Nq6pX5EB;FBED6D1761CC2CE1;GT Suite Bottomline;Production;FBED6D4761CC60F7;Application System Structure Diagram;BA59EF5460624ED1;Iban Structure;D5TQnuceSTpF;FBED6D1561CC2B3B;CCMS;BvnLZi6KWPaK;FBED6D1161CC25F7;SWIFTREF;No;;;;;;;;;DATA FILE;No;No;No
PzlCdNZfbbBI;32FF35E765A648B9;Clanq;Production;32FF366365A68C8C;Clanq Diagram;8901CBA6650901E5;CCMS.GetContractRequestContractDetails;D5TQnuceSTpF;32FF35E565A6460C;CCMS;L3gMjrdfa1wH;72938EEC65CC761B;PEGA - Onboarding Service;No;;;;;;;;;WS REST;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;986A98D75F577EBE;Get CVV [WS REST];D5TQnuceSTpF;ECEB275263C543F8;CCMS;w5TQikceS5lE;4977767163E279A2;Ghibli GBI - PCS Reporting;No;;;;;;;;;WS REST;Yes;Yes;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;33A463C55FD7A439;Card Enquiry [WS];bjx2sYngSneF;486D6A4163E341DD;Authentic;I7TQm0deSbRG;486D6A4163E34233;Authorization GUI;No;;;;;;;;;WS REST;No;Yes;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;AA7A3C5C688AC34A;PEGA SVCS Enterprise -> CCMS;D5TQnuceSTpF;ECEB275263C543F8;CCMS;1yCqGojtbbdE;F3C05C5B68B058DE;Pega IT Service - Enterprise;No;;;;;;;;;WS REST;No;No;Yes
AnmnOkEsZr8B;C70CEB9863D82C8D;Holistic Pay - Payment Gateway;Production;C70CEC0263D871EF;Holistic Pay Payment Gateway Diagram;643A961B61EE13DF;Authorization Initiation request (cain.001)/response (cain 002);OBdLcfAoWjNN;C70CEB9463D82AB1;Holistic Pay - Payment Gateway for Debit;bjx2sYngSneF;C70CEB8E63D82857;Authentic;No;;;;;;;;;WS REST;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;412742BB647041CD;New Virtual Card;bjx2sYngSneF;486D6A4163E341DD;Authentic;D5TQnuceSTpF;486D6A4263E34289;CCMS;No;;;;;;;;;WS REST;Yes;Yes;No
pfh85TZCX5qH;22BA374561324741;BOT - RPA;Production;22BA374E61325224;Application System Structure Diagram;06F31F8562506F19;CCMS CDB;D5TQnuceSTpF;97599B45628C0B00;CCMS;BeXzpqlJYPG5;06F31F1F62506EA7;RPA - CCMS CDB GRUNDLAST;No;;;;;;;;;USER SCREEN;No;No;Yes
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;200E79C95FD385DC;MC MAB Feedback File [FILE];D5TQnuceSTpF;ECEB275263C543F8;CCMS;U7zK4J6LSDz3;6F32711963C51409;Sterling Connect Direct;No;;;;;;;;;DATA FILE;Yes;No;No
Q2n0UGrGcTIH;0310541E66434527;FRED;Production;0310542D664345CD;Application System Structure Diagram;031054EA664347BB;Get Authorization Fraud Score;ZrIdQlT)Z10X;3.10546E+14;FRED Predictor;bjx2sYngSneF;0310544D66434730;Authentic;No;;;;;;;;;WS REST;No;No;No
pPSaz5RMWrFE;91C6B17D605938FD;Cornèr Public Sites;Production;51395D0E692928DF;Application System Structure Diagram;2A775BA367405049;AddPersonRole;D5TQnuceSTpF;C4091959651C0458;CCMS;L3gMjrdfa1wH;F8356FD065008939;PEGA - Onboarding Service;No;;;;;;;;;WS REST;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;57BCBD86650172AD;INT_ICA0072-Online Card Creation;bjx2sYngSneF;486D6A4163E341DD;Authentic;D5TQnuceSTpF;486D6A4263E34289;CCMS;No;;;;;;;;;WS REST;Yes;Yes;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;C69AC94E5F113D37;Risposta ad una richiesta di rimborso;D5TQnuceSTpF;ECEB275263C543F8;CCMS;z3WAE9taTLkF;49774B2C63E23C50;Dynacos Payments;No;;;;;;;;;MESSAGE QUEUE;No;No;Yes
PzlCdNZfbbBI;32FF35E765A648B9;Clanq;Production;32FF366365A68C8C;Clanq Diagram;EF19F7C55D630F26;CCMS.UpdateContractRequestContract;D5TQnuceSTpF;32FF35E565A6460C;CCMS;L3gMjrdfa1wH;72938EEC65CC761B;PEGA - Onboarding Service;No;;;;;;;;;WS REST;No;No;Yes
QEyZajkLYXGE;8FC3EB6462563908;Holistic Pay - Person Registry;Production;8FC3EB6E625639E5;Application System Structure Diagram;8FC3ED6C62564210;CCMS Citizenship;D5TQnuceSTpF;8FC3EC9E62564063;CCMS;oUSVnNuiVjy6;8FC3EBA462563D0C;Apache Kafka (onpremise);No;;;;;;;;;MESSAGE QUEUE;No;No;Yes
iphmCDylTrkL;C2BCC34C5DBF56ED;CornèrOnline;Production;C2BCC3515DBF574C;Application System Structure Diagram-2;DF00E4A25E791431;camt054 Payment notification message [MQ];D5TQnuceSTpF;C2BCC56B5DBF629B;CCMS;z3WAE9taTLkF;C2BCC5575DBF6241;Dynacos Payments;No;;;;;;;;;MESSAGE QUEUE;No;No;Yes
S86UjrTFYPya;7862DD6D623D93C6;èSAP HCM on HANA;Production;7862DD74623D9AA5;Application System Structure Diagram-1;B20DF38962463251;Indennità orario continuato [TXT];D5TQnuceSTpF;85F6D4D9624E4928;CCMS;H3vXug8gTPGR;4EF5583362545540;UC4:global (Broadcom Automic Automation);No;;;;;;;;;DATA FILE;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;33A460B65FD79290;Card Status Updates [MQ];D5TQnuceSTpF;486D6A4263E34289;CCMS;EN08sHYeSTiI;486D6A4163E34208;Fractals;No;;;;;;;;;MESSAGE QUEUE;No;No;No
PzlCdNZfbbBI;32FF35E765A648B9;Clanq;Production;32FF366365A68C8C;Clanq Diagram;12FC241C63E57056;CC BlackList Person Search;D5TQnuceSTpF;32FF35E565A6460C;CCMS;t7TQXUdeS9MH;32FF35E765A64817;PEGA CLM Onboarding;No;;;;;;;;;WS REST;No;No;Yes
HBjNmhfvXLvE;5ED29AF061E63B95;Customer Care POCI (PEGA);Production;5ED29B0A61E653A3;Application System Structure Diagram-2;C28BC460650A2DF6;Update Event Case (REST);wM08r7ZeSjXL;7428A5D561FB2168;ESB - CCMS Container;D5TQnuceSTpF;5ED29AEA61E63612;CCMS;No;;;;;;;;;WS REST;No;No;No
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;FADF258864064F65;AGGA DEBIT External Output [FILE];D5TQnuceSTpF;486D6A4263E34289;CCMS;bjx2sYngSneF;486D6A4163E341DD;Authentic;No;;;;;;;;;DATA FILE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;1D3D453964F06CAE;Onboard Cornèrcard Securicard clients;v2vXsg8gTDlQ;7DC9B5DB64F170F3;Securicard;D5TQnuceSTpF;ECEB275263C543F8;CCMS;No;;;;;;;;;DATA FILE;No;No;Yes
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;FADF2AC3640657D1;AGGA DEBIT Internal Input [FILE];bjx2sYngSneF;486D6A4163E341DD;Authentic;D5TQnuceSTpF;486D6A4263E34289;CCMS;No;;;;;;;;;DATA FILE;No;No;No
0jEx5SInZHTG;ECEB270563C541D4;CCMS;Production;ECEB270C63C5427A;Application System Structure Diagram;9E2FA35B68B61341;Mastercard ABU FILE;)TQWJiejebYS;9E2FA30068B612E7;Mastercard Automatic Billing Updater (ABU);D5TQnuceSTpF;ECEB275263C543F8;CCMS;No;;;;;;;;;DATA FILE;Yes;No;No
pPSaz5RMWrFE;91C6B17D605938FD;Cornèr Public Sites;Production;51395D0E692928DF;Application System Structure Diagram;EF19F7C55D630F26;CCMS.UpdateContractRequestContract;D5TQnuceSTpF;FFF92774675099A3;CCMS;L3gMjrdfa1wH;FFF9251E67509798;PEGA - Onboarding Service;No;;;;;;;;;WS REST;No;No;Yes
Et6I5fsuZ1EH;486D6A4563E344E0;Authorization and Fraud Prevention;Production;486D6A8163E36B35;Authorization and Fraud Prevention Diagram;33A4650E5FD7AFD6;Chip Script Enquiry [WS];bjx2sYngSneF;486D6A4163E341DD;Authentic;D5TQnuceSTpF;486D6A4263E34289;CCMS;No;;;;;;;;;WS REST;No;No;No
0FqxGc)lTXPK;EF43F9905DBF5198;UCAT;Production;EF43F9A15DBF51F4;Application System Structure Diagram-2;EF4300B45DC05826;UCAT -> CCMS;D5TQnuceSTpF;EF43004B5DC05786;CCMS;57TQTiceSnSE;EF43F9BF5DBF530E;UCAT;No;;;;;;;;;WS REST;No;No;Yes
