id,hex_id,name
FD404DE3624868C8,FD404DE3624868C8,Nas Management Services
FD404DBF624867F0,FD404DBF624867F0,Nas Management Support & Treasury
FD40192E624839ED,FD40192E624839ED,Shared Service Center Manager Zürich
FD4019166248397F,FD4019166248397F,Shared Services Operation
91D39E845F3F16E2,91D39E845F3F16E2,Staff DG
69EC6AE2628C40C1,69EC6AE2628C40C1,Netcraft Ltd
B20DE2146246138C,B20DE2146246138C,Digital & Card Services
2A0046975D930BB3,2A0046975D930BB3,Oracle Svizzera
2A00469D5D930F8D,2A00469D5D930F8D,SonarSource SA
BCDB27546449413C,BCDB27546449413C,Check Point Software Technologies Ltd
2A00469D5D930F0C,2A00469D5D930F0C,Netability SA
2A0046975D930B46,2A0046975D930B46,Alkacon Software GmbH
2A0046965D930AC7,2A0046965D930AC7,Vestigo
B20DE57462461DD5,B20DE57462461DD5,Digital Services
FD401F0262484CEC,FD401F0262484CEC,Auth. & Frauds Analytics
B20DE611624620DB,B20DE611624620DB,CoE Authorization & Fraud Prevention
31B731DE5F89237E,31B731DE5F89237E,Joe Security
2A0046945D930974,2A0046945D930974,Axept Business Software AG
92ADA27F5DD62A1E,92ADA27F5DD62A1E,AdNovum Informatik AG
2A0046965D930AA5,2A0046965D930AA5,CA Technologies
B20DE2326246146B,B20DE2326246146B,Platforms
2A00469B5D930DEC,2A00469B5D930DEC,Master Card international
2A0046985D930C04,2A0046985D930C04,Primeur Suisse SA
BCDB27A26449704E,BCDB27A26449704E,Splunk Inc.
CE06D0FA6041430C,CE06D0FA6041430C,ELCA
2A0046AE5D931D36,2A0046AE5D931D36,UBS Switzerland AG
685F6AA86436285A,685F6AA86436285A,Conversion Marketing
9FC4ED1C66A06A11,9FC4ED1C66A06A11,HostEurope
B20DE24C624614E9,B20DE24C624614E9,IT Operations
B20DE26F62461557,B20DE26F62461557,Microsoft Development Tech Lead
FBED2F8E61CC2462,FBED2F8E61CC2462,SIX Interbank Clearing AG
685F6AA8643627E9,685F6AA8643627E9,Fraud & Dispute Management
2A00469D5D930F45,2A00469D5D930F45,SGR CONSULTING
2A0046965D930AD3,2A0046965D930AD3,Center for Internet Security (CIS)
2A0046955D9309B3,2A0046955D9309B3,IBM Svizzera SA
B20DE8BB6246252D,B20DE8BB6246252D,Communication Services
4DAF557A60087BE5,4DAF557A60087BE5,MindNow AG
2A0046985D930C65,2A0046985D930C65,Consys.it S.r.l.
F7CCFBF4654CE56E,F7CCFBF4654CE56E,Google Cloud EMEA Limited
F7FEFF455F553149,F7FEFF455F553149,ensec AG
F7FEFB6D5F553042,F7FEFB6D5F553042,Tufin Software Technologies Ltd.
CC3ACC945F552903,CC3ACC945F552903,Broadcom
2A0046965D930ABC,2A0046965D930ABC,EliData srl
3B535490662F5900,3B535490662F5900,HPE Aruba Networking
BCDB2781644961D7,BCDB2781644961D7,Info Centro SA
2A00469D5D930F38,2A00469D5D930F38,Fincons Group AG
9E7E0FA0601C8EAA,9E7E0FA0601C8EAA,Atlassian Pty ltd
571E772260506759,571E772260506759,LOEB AG
571E771860506725,571E771860506725,PKZ Burger-Kehl & Co. AG
2CC552A2604F16CF,2CC552A2604F16CF,Kyos Sarl
2A0046985D930C46,2A0046985D930C46,Embarcadero Technologies Europe Ltd
2A0046955D930A2D,2A0046955D930A2D,Barclays Capital
2A00469B5D930E02,2A00469B5D930E02,AIM Consulting SA
2A0046985D930BED,2A0046985D930BED,Quadient Switzerland AG
664980AD5DD64CA1,664980AD5DD64CA1,Servizi Banca
2A0046955D9309EA,2A0046955D9309EA,BMC Software Distribution B.V.
BCDB276E64495817,BCDB276E64495817,Inter-Networking AG (Switzerland)
2A0046965D930A9A,2A0046965D930A9A,SAP (Schweiz) AG
2A00469C5D930E76,2A00469C5D930E76,SDG Srl
3B535737662F5AD5,3B535737662F5AD5,Imperva Inc.
2A0046955D9309BC,2A0046955D9309BC,Getstone Informatik GmbH
2A00469B5D930E45,2A00469B5D930E45,OSIF - Acquisti Internet
9EA8A0BD61B95186,9EA8A0BD61B95186,Sweepay
CE06D145604143DE,CE06D145604143DE,Google Ireland Limited
2A00469A5D930D38,2A00469A5D930D38,Infor (Italia) SRL
2D122EA15FD76187,2D122EA15FD76187,Know-How srl
2A0046B05D931E8A,2A0046B05D931E8A,Posta CH SA
BCDB278E644967AE,BCDB278E644967AE,Plurimedia srl
D0BE135365563B92,D0BE135365563B92,"Marketing-Product,Growth & Distribution"
2A00469A5D930D7D,2A00469A5D930D7D,Tungsten Automation Schweiz AG
2A00469D5D930F84,2A00469D5D930F84,SIX Group Services AG-1
2A0046955D930A02,2A0046955D930A02,Swisscom (Svizzera) SA
B20DBA0D62460A58,B20DBA0D62460A58,Technology Innovation
2B5B857168874C71,2B5B857168874C71,MaxMind Inc.
BCDB27B26449770C,BCDB27B26449770C,TriOptima AB
F7CCFBF4654CE552,F7CCFBF4654CE552,Devexperts Solutions IE Limited
BCDB28736449A23D,BCDB28736449A23D,Google Switzerland GmbH
BCDB28B26449CB16,BCDB28B26449CB16,Swiss-Rev SA
2A0046AF5D931DE0,2A0046AF5D931DE0,Wey Technology AG
3B53572B662F5AB2,3B53572B662F5AB2,abuse.ch AG
92ADA27F5DD629D4,92ADA27F5DD629D4,Linkink Sagl
4BFC89AF627B27A2,4BFC89AF627B27A2,Swisskey Ltd
2A00469B5D930DC9,2A00469B5D930DC9,Markit
2A0046AF5D931E24,2A0046AF5D931E24,Delta Informatica SA
2A0046975D930B23,2A0046975D930B23,Inxmail GmbH
2A00469C5D930F00,2A00469C5D930F00,RES IT Srl
2A0046975D930B66,2A0046975D930B66,Credit Suisse (Switzerland) (non utilizz
